목록키,기관구분,기관명,목록명,목록설명,조회수,분류체계,키워드
15118797,교육부,교육부,교육부_사학분쟁조정위원회_회의결과,"사학분쟁조정위원회는 관할청(교육부장관 또는 시?도교육감)의 요청에 따라 ① 임시이사의 선임, ② 임시이사의 해임, ③ 임시이사가 선임된 학교법인의 정상화 추진에 관한 사항, ④ 기타 관할청이 심의를 요청한 사항 등에 관하여 심의한 결과를 개방합니다.",65,교육 - 교육일반,"사립학교,학습권,교육환경"
15118799,교육부,교육부,교육부_사학분쟁조정위원회_위원회 규정,"관할청(교육부장관 또는 시?도교육감)이 분쟁 발생 등으로 인해 기능이 마비된 사립학교법인(초등?중등?고등?대학 법인)에 임시이사를 파견하거나, 임시이사가 선임된 학교법인의 정상화(정이사체제로의 전환)를 할 때, 반드시 사학분쟁조정위원회의 심의를 거치고 그 심의 결과에 관할청이 기속되도록 함으로써 학생들의 학습권을 보장하고 안정적인 교육환경 조성을 도모하며, 사학의 공공성과 자주성을 조화롭게 유지하고자 사학분쟁조정위원회를 운영하고 있으며, 사립학교법 시행령 제9조의8에 따라 ‘사학분쟁조정위원회 운영규정’ 을 신설하고 개정을 추진한 이력을 개방함",169,교육 - 교육일반,"사립학교,사립학교법,심의기준"
15118827,교육부,교육부,교육부_진로체험망_협력우수사례,"꿈꾸는 아이들의 길라잡이 [꿈길]은 학생들의 다양한 진로체험을 지원하기 위해 교육부가 운영하는 대국민 서비스 플랫폼으로, 지역사회의 다양한 진로체험처와 프로그램을 관리하고 학교의 진로체험 운영을 지원하기 위한 협력우수사례 공유",92,교육 - 교육일반,"체험처,학교,개인"
15118828,교육부,교육부,교육부_진로체험망_사례집,"꿈꾸는 아이들의 길라잡이 [꿈길]은 학생들의 다양한 진로체험을 지원하기 위해 교육부가 운영하는 대국민 서비스 플랫폼으로, 지역사회의 다양한 진로체험처와 프로그램을 관리하고 학교의 진로체험 운영<br/><br/>연도별 지역사회 연계협력을 통한 진로체험 활성화 사업 운영 사례집",140,교육 - 교육일반,"인증제,심사기준,직업체험"
15118829,교육부,교육부,교육부_진로체험망_인증제 사업공고 정보,"꿈꾸는 아이들의 길라잡이 [꿈길]은 학생들의 다양한 진로체험을 지원하기 위해 교육부가 운영하는 대국민 서비스 플랫폼으로, 지역사회의 다양한 진로체험처와 프로그램을 관리하고 학교의 진로체험 운영<br/><br/>진로체험기관의 인증제 사업 공고 정보를 개방",152,교육 - 교육일반,"사업체인증,선정결과,체험기관"
15118831,교육부,교육부,교육부_진로체험망_인증기관 선정결과,"꿈꾸는 아이들의 길라잡이 [꿈길]은 학생들의 다양한 진로체험을 지원하기 위해 교육부가 운영하는 대국민 서비스 플랫폼으로, 지역사회의 다양한 진로체험처와 프로그램을 관리하고 학교의 진로체험 운영을 지원<br/><br/>학생이 직업 현장을 방문하여 직업인과의 대화, 견학 및 체험을 하는 직업체험과, 진로캠프ㆍ진로특강 등 학교 내외의 진로교육 프로그램에 참여하는 활동(진로교육법 제2조)<br/><br/>진로체험망의 인증기관에 대한 선정결과 개방<br/><br/>",118,교육 - 교육일반,"현장견학,진로캠프,직업체험"
15040098,교육부,교육부,교육부_교육공무직원 실태조사,"학교회계직 운용 실태 현황에 대한 정보를 포함하고 있습니다. 학교회계직 운용현황과 관련해 개인정보 및 민감정보 제외 후 제공합니다.<br/>시도명,설립별,급별,성별,직종,유형,주당 소정 근로시간,근무연수 데이터를 제공합니다.<br/>",4009,교육 - 교육일반,"교육공무직원,실태조사,공무직"
3038855,교육부,교육부,교육부_방과후학교 운영 현황,"초?중?고 방과후학교 및 초등돌봄교실 운영현황 자료 제공을 하고있습니다. 운영학교수(교), 운영학교수(교) 비율, 참여학생수(천명), 참여학생수(천명) 비율 내용을 포함하고 있습니다.",8271,교육 - 교육일반,"방과후학교,초등돌봄,통계"
15114149,교육부,교육부,교육부_학교안전정보센터,"<학교안전정보센터 소개><br/>학교현장에서 학생의 발달단계에 맞춰 체계적인 안전교육이 가능하도록 정부부처, 공공기관 및 민간기구등에서 개발, 제작한 안전교육과 관련된 다양한 정보 및 콘텐츠를 교육부 안전교육 7대 표준안(재난/생활/교통/폭력, 신변/약물, 사이버중독/직업/응급처치)과 교육과정 연계 분류에 맞추어 탑재<br/><br/><관련키워드><br/>학교안전,학교폭력,사이버폭력,성폭력,성희롱,가정폭력,학교테러,학교붕괴,학교안전공제회,학교안전공제법,학교안전교육,학교안전문화,학교안전정책,학교안전체계,학교안전지침,학교안전매뉴얼,학교안전사고",897,교육 - 교육일반,"학교안전,안전정보,학교안전사고"
15097012,교육부,교육부,교육부_시도별 진로전담교사 배치현황,"시도별 진로상담교사 배치현황 데이터 입니다.<br/>시도,국공립학교,사립학교,배치학교(국공립_초),배치학교(사립_초),배치학교(국공립_중),배치학교(사립_중),배치학교(국공립_일반고),배치학교(사립_일반고),배치학교(국공립_특성화고),배치학교(사립_특성화고),진로전담교사수,진로전담순회교사,전체학교대비 배치율",2843,교육 - 교육일반,"진로정책,지역별,상담교사"
15110962,교육부,교육부,교육부_교과서 관련 정보,"교과서목록표<br/>교과서 정보관 사이트 https://kotry.kr 접속 -> 공공데이터 메뉴 -> 교과서 목록받기 -> 다운로드<br/>교육과정, 출판년도, 국/검/인정, 자료형태, 학교급, 학교구분, 서명, 저자, 행처(출판사), 정가, 사용학년",569,교육 - 교육일반,"국검인정,교과서출판사,교과서목록"
15066118,교육부,교육부,교육부_대안교육 운영 재정지원,"본 항목은 회계연도별 시·도교육청이 ""교수학습활동지원"" 정책사업 중 ""대안교육운영지원"" 세부사업에 대해 지출(세출)한 정보를 제공하고 있습니다.",1717,교육 - 교육일반,"교육청 예산공시,교육청 결산공시,교육청 예결산서"
15051012,교육부,교육부,교육부_학교건강검사 표본조사결과(건강조사),"교육부_학교건강검사 표본조사결과(건강조사) 결과 데이터 입니다. 해당 데이터는 영역,지표,학교급별(성별) 데이터 집계 결과를 제공합니다.",5848,교육 - 교육일반,"학교건강,검사,표본조사"
15040112,교육부,교육부,교육부_국제교육정보 WEST Program 참가현황,"비즈니스 어학연수와 다양한 분야의 인턴십을 통해 대학생(청년)들이 글로벌 감각을 갖춘 핵심인재로 성장할 수 있도록 지원하는 정부해외인턴 프로그램 현황.<br/>연도,기수,기관명,참가자수<br/>",2023,교육 - 교육일반,"WEST,한미대학연수,대학연수"
15051018,교육부,교육부,교육부_특수교육 통계,"년도별 특수교육 대상자 수, 특수학교 및 특수학급 수 등 특수교육 관련 시도교육청별 현황 등 특수교육 관련 통계자료현황 자료 다운로드 가능.",12689,교육 - 교육일반,"통계자료,특수교육,장애학생"
15051020,교육부,교육부,교육부_특수교육정보 특수학교 현황,"설립별,장애별,학교 수,장애영아 학급 수,유치원 장애영아 학급 수,초등학교 장애영아 학급 수,중학교 장애영아 학급 수,고등학교 장애영아 학급 수,전공과 장애영아 학급 수,장애영아 학생 수,유치원 학생 수,초등학교 학생 수,중학교 학생 수,고등학교 학생 수,전공과 학생 수",5159,교육 - 교육일반,"통계자료,특수교육아동,장애학생특수교육학급"
15051021,교육부,교육부,교육부_특수교육정보 특수학급 현황,"시도,설립별,유치원 학교 수,초등학교 학교 수,중학교 학교 수,고등학교 학교 수,전공과 학교 수,유치원 학급 수,유치원 학생 수,초등학교 학급 수,초등학교 학생 수,중학교 학급 수,중학교 학생 수,고등학교 학급 수,고등학교 학생 수,전공과 학급 수,전공과 학생 수",4903,교육 - 교육일반,"특수교육통계,특수학급설치,장애학생학급"
15051019,교육부,교육부,교육부_특수교육정보 특수교육 주요현황,"영역별학교급별 특수교육대상자 수, 특수학교 수, 특수학급 수, 특수교육지원센터 수 등, 2016년 4월 기준으로 데이터 작성.",5286,교육 - 교육일반,"국립특수교육,특수교육원,특수장애아동학생"
3038856,교육부,교육부,교육부_고등교육기관 졸업자 취업통계,"한국교육개발원이 보유하고 있는 국내 전문대학, 대학, 교육대학, 산업대학, 각종학교, 기능대학, 일반대학원 각 학제별 취업현황(취업률, 진학률 등) 정보",11250,교육 - 교육일반,"국가기술자격증,전공별진학,학제별진학사항"
15102960,교육부,교육부,교육부_외국교육기관 목록,"""경제자유구역 및 제주국제자유도시의 외국교육기관 설립,운영에 관한 특별법""제 5조에 따라 설립된 전국의 외국교육기관 현황",706,교육 - 교육일반,"외국교육기관,국제학교,인천글로벌캠퍼스"
15051015,교육부,교육부,교육부_학생 법정감염병 발생현황,학교에서 NEIS에 등록된  감염병 발생 보고 자료<br/>* 학교에서 감염병 발생의심되어 교육청에 보고한 사항으로 실 감염병 환자와 차이가 있을수 있음,5983,교육 - 교육일반,"학생 감염병,법정 감염병,학생 감염병 발생현황"
15051017,교육부,교육부,교육부_학생건강검사 결과,"2015년도 학생건강검사 결과(표본) 서울지역 고유식별번호(ID),최종가중치,학교고유번호(ID),도시규모,도시규모별분석용,학년도,광역시도,시도별,학교급별,학교명,공학여부,학년,반,성별,건강검진일,키,몸무게,혈당식전(mgdl),총콜레스테롤(mgdl),간기능(AST)단위(UL),간기능(ALT)단위(UL),혈색소(gdl),간염검사,수축기,이완기 에 대한 raw data",9171,교육 - 교육일반,"rawdata,건강검사,표본조사"
15098289,교육부,교육부,교육부_사립의과대학_협력병원 현황,"의과대학의 협력병원 현황을 조회한다. 연번(NO),학교명,학교 소재지,협력병원명,협력병원 소재지 항목을 조회한다.<br/>",1106,교육 - 교육일반,"협력병원소재지,의과대학소재지,사립의대"
15098238,교육부,교육부,교육부_사립의과대학_부속병원 현황,"전국의 사립의과대학 부속병원 현황 데이터. 연번(NO),학교명,학교소재지,부속병원명,부속병원소재지 항목 데이터.",1770,교육 - 교육일반,"학교법인,부속병원,대학교"
3038852,교육부,교육부,교육부_교과서 관련정보,"교과서목록표<br/>교과서 정보관 사이트 https://kotry.kr 접속 -> 공공데이터 메뉴 -> 교과서 목록받기 -> 다운로드<br/>교육과정, 출판년도, 국/검/인정, 자료형태, 학교급, 학교구분, 서명, 저자, 행처(출판사), 정가, 사용학년",8365,교육 - 교육일반,"국검인정,교과서출판사,교과서발행처"
3038869,교육부,교육부,교육부_대학특성화정보,대학특성화 종합정보(2019년도 이후 데이터 다운로드 가능)<br/>1) 대학 알리미 사이트(https://www.academyinfo.go.kr/index.do) 접속 -> 하단의 [공시데이터다운로드] 클릭 -> 다운로드 팝업표시 -> [특성화] 로 검색 -> 년도 선택 -> 추가 클릭 -> 하단의 다운로드 버튼 클릭하여 다운로드.<br/>또는<br/>2) https://www.academyinfo.go.kr/popup/main0810/list.do 접속  -> [특성화] 로 검색 -> 년도 선택 -> 추가 클릭 -> 하단의 다운로드 버튼 클릭하여 다운로드<br/>,3618,교육 - 교육일반,"대학특성화,특성화학과,특성화분야"
15051014,교육부,교육부,교육부_학교건강검사 조사결과,"전국 초·중·고등학생의 건강조사 표본조사 결과 관련 데이터 입니다. 나이별, 성별, 키, 몸무게, 검사인원수에 대한 데이터를 확인할 수 있습니다.",6472,교육 - 교육일반,"학교,건강,표본조사"
15071027,교육부,교육부,교육부_전국 문헌정보학과 취업률 현황,"한국교육개발원이 보유하고 있는 국내 전문대학, 대학, 교육대학, 산업대학, 각종학교, 기능대학, 일반대학원 각 학제별 취업현황(취업률, 진학률 등) 정보",8218,교육 - 교육일반,"한국교육개발원,고등교육기관 졸업자,취업 및 진학률"
15051013,교육부,교육부,교육부_학교건강 표본조사 결과,"""학교건강검사 표본조사 결과"" 데이터는 전국 초·중·고등학생의 건강조사 표본조사 결과 관련 데이터를 제공하고 있습니다.",4324,교육 - 교육일반,"학교건강,건강검사,표본조사"
15039123,교육부,교육부,교육부_학교 건물 외벽 현황,"학교 건물별 치장벽돌 설치현황, 2019년도 기준<br/>※ 단, 치장벽돌 등 외벽마감현황은 실단위로만 표시됨",2286,교육 - 교육일반,"학교건물,학교건물외벽,치장벽돌외벽"
15072410,교육부,교육부,교육부_교육정보디지털도서관 원문이용 베스트 자료 목록,교육부 원문자료(PDF) 및 내부 소장정보 목록 제공,1706,교육 - 교육일반,"교육정보디지털도서관,원문자료,소장정보"
15072411,교육부,교육부,교육부_행복한교육 월간 웹진 정보,교육부 행복한교육 월간 웹진정보 PDF 자료 제공,2188,교육 - 교육일반,"행복한교육,행복한교육 웹진,월간"
15071025,교육부,교육부,교육부_시도 대학별 기업규모에 따른 취업자수,"한국교육개발원이 보유하고 있는 국내 전문대학, 대학, 교육대학, 산업대학, 각종학교, 기능대학, 일반대학원 각 학제별 취업현황(취업률, 진학률 등) 정보",7917,교육 - 교육일반,"한국교육개발원,고등교육기관 졸업자,취업 및 진학률"
15056641,교육부,교육부,교육부_커리어넷 직업정보,"초.중.고생의 진로와 진학지도에 필요한 진로상담, 직업정보, 대학학과정보, 학교정보, 진로교육자료 제공",9443,교육 - 교육일반,"커리어넷,진로,진학"
15057135,교육부,교육부,교육부_커리어넷 진로자료,"초.중.고생의 진로와 진학지도에 필요한 진로상담, 직업정보, 대학학과정보, 학교정보, 진로교육자료 제공",5437,교육 - 교육일반,"커리어넷,진로,진학"
15057878,교육부,교육부,교육부_커리어넷 대학학과정보,"초.중.고생의 진로와 진학지도에 필요한 진로상담, 직업정보, 대학학과정보, 학교정보, 진로교육자료 제공",8686,교육 - 교육일반,"커리어넷,진로,진학"
15058917,교육부,교육부,교육부_커리어넷 학교정보,"초.중.고생의 진로와 진학지도에 필요한 진로상담, 직업정보, 대학학과정보, 학교정보, 진로교육자료 제공",6691,교육 - 교육일반,"커리어넷,진로,학교"
15059442,교육부,교육부,교육부_커리어넷 진로상담사례,"초.중.고생의 진로와 진학지도에 필요한 진로상담, 직업정보, 대학학과정보, 학교정보, 진로교육자료 제공",4297,교육 - 교육일반,"커리어넷,진로,진학"
15051016,교육부,교육부,교육부_학생건강검사 키rawdata 2016,학생표본 신체(키) 검사 rawdata,7132,교육 - 교육일반,"학교건강,건강검사,표본조사"
15015034,교육부,교육부,교육부_교과용도서 수정·보완현황,"현행 교과서 관련 수정, 보완대조표, 수정예정사항, 교과서 모니터링 정보 제공",2684,교육 - 교육일반,"교과서민원,교과서정보서비스,교과서 수정·보완"
3038847,교육부,교육부,교육부_평화통일교육 정보,"통일, 안보교육 관련 수업자료 및 <br/>계기교육 자료를 제공하는 서비스",2429,교육 - 교육일반,"통일,수업자료,계기교육"
3038849,교육부,교육부,교육부_인정도서 관련 정보,국가 교육과정에 따른 인정도서 목록,2999,교육 - 교육일반,"인정도서 목록,교과서정보서비스,인정도서 시도 분담"
15060742,교육부,교육부,교육부_국가교육과정(NCIC)정보 데이터,"연도,차수별 , 학교급,영역 별  국가 교육과정 개정의 과정과 총론 데이터 제공",2388,교육 - 교육일반,"교육과정 개정,연도,학교급별 교육과정"
15093396,교육부,교육부 국립국제교육원,교육부 국립국제교육원_원어민영어보조교사(EPIK)_연도별_국적선발현황,English Program in Korea(EPIK) 프로그램의 원어민영어보조교사 연도별 국적 선발현황입니다.,1549,교육 - 교육일반,"영어교육,원어민영어보조교사,EPIK"
15070175,교육부,교육부 국립국제교육원,교육부 국립국제교육원_기관홈페이지_웹브라우저별_방문자수,"국립국제교육원 기관대표 홈페이지를 방문하는 사용자들이 이용하는 웹브라우저별(크롬, IE, Safari, Opera 등), 버전별로 집계한 누적 방문자수 데이터 제공",1773,교육 - 교육일반,"대표홈페이지,웹브라우저,접속현황"
15070240,교육부,교육부 국립국제교육원,교육부 국립국제교육원_원어민중국어보조교사(CPIK)_홈페이지_사업 담당자 조직도,국립국제교육원 원어민중국어보조교사 CPIK 홈페이지 에 대한 데이터로 2023년 2월 8일 기준 사업담당자 조직도 정보를 포함,1906,교육 - 교육일반,"한중교류,원어민중국어교사,CPIK"
15070066,교육부,교육부 국립국제교육원,교육부 국립국제교육원_원어민중국어보조교사(CPIK)_홈페이지_조직정보,국립국제교육원이 운영하는 원어민중국어보조교사(CPIK) 대표홈페이지 내 조직정보 안내를 위한 사업운영조직 관련 정보,2223,교육 - 교육일반,"한중교류,원어민중국어보조교사,CPIK"
15069769,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국외인적자원관리시스템_시스템 관리용 테이블,"국외인적자원관리시스템 운영 및 관리에 필요한 코드값들의 모음으로 그룹코드값, 그룹명, 코드명으로 구성되어 있음",1976,교육 - 교육일반,"HURIK,관리용,코드테이블"
15052777,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국외인적자원관리시스템_정부초청장학생_국가과정별현황,"국외인적자원관리시스템 내 정부초청외국인장학생의 국가별, 과정별 현황<br/>※ 시스템에 등록된 데이터 기준으로 실제 사업부서의 보유자료와 일부 차이가 있을 수 있음",2242,교육 - 교육일반,"정부초청외국인장학생,국가별,과정별"
15069564,교육부,교육부 국립국제교육원,교육부 국립국제교육원_원어민영어보조교사(EPIK)_국적연도별_선발현황,우리나라 전국 초중등학교 학생들의 외국어(영어) 공교육 지원을 위한 원어민 영어보조교사(EPIK) 선발지원 사업 국적연도별 선발 통계 안내,2609,교육 - 교육일반,"영어교육,원어민영어보조교사,통계"
3059527,교육부,교육부 국립국제교육원,교육부 국립국제교육원_외국정부초청장학생 선발현황,"내국인을 대상으로 선발된 외국정부초청장학생에 대한 데이터로 국가, 연도에 따른 선발 인원 현황을 제공하고 있습니다.",2168,교육 - 교육일반,"외국정부초청,유학,파견"
3059523,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한미대학생 연수(WEST) 프로그램 파견 통계,한미대학생 연수(WEST) 프로그램 참가자 선발 결과에 대한 연도별 선발 파견 통계자료로 선발인원 및 저소득층 참여인원을 제공합니다.,2288,교육 - 교육일반,"WEST,한미대학생 연수,파견 통계"
15070169,교육부,교육부 국립국제교육원,교육부 국립국제교육원_기관홈페이지_메뉴별_뷰카운트,"국립국제교육원 기관대표 홈페이지에서 이용 가능한 주요 메뉴들의 메뉴명,접근단계, 방문자수를 집계한 현황 자료로 인기가 많은 순으로 정렬한 것임",1758,교육 - 교육일반,"대표홈페이지,주요메뉴,이용현황"
15069777,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국외인적자원관리시스템_메뉴정보,"국외인적자원관리시스템 시스템 설정 및 운영를 위한 관리용 메뉴 목록으로 3단계로 구성되어 있으며, 숫자값은 메뉴 레벨을 뜻함",1965,교육 - 교육일반,"시스템관리용,홈페이지메뉴,HURIK정보"
15069497,교육부,교육부 국립국제교육원,교육부 국립국제교육원_정부초청영어봉사장학생(TaLK)_시도교육청별 장학생 배치정보,"국립국제교육원이 선발하는 정부초청영어봉사장학생(TaLK) 기수별, 시도교육청별 배치 인원수에 대한 데이터",1823,교육 - 교육일반,"영어교육,정부초청영어봉사장학생,TaLK"
15052776,교육부,교육부 국립국제교육원,교육부 국립국제교육원_ODA대상 장기 파견교원 국가별 연도별  통계,"교원해외파견사업에 관한 데이터로 개발도상국에 수학, 과학, ICT 분야 등의 교원들을 보내 기초교육향상 지원을 통한 양질의 교육기회를 제공함",2459,교육 - 교육일반,"ODA,교사파견,통계"
15052773,교육부,교육부 국립국제교육원,교육부 국립국제교육원_정부초청영어봉사장학생(TaLK)_뉴스레터 현황,국립국제교육원_정부초청영어봉사장학생(TaLK)_뉴스레터 현황(2020년)_뉴스레터 관련 정보<br/>-정부초청영어봉사장학생의 활동 내용을 소개하는 온라인 뉴스레터 링크 목록을 제공합니다.,1966,교육 - 교육일반,"영어교육,정부초청영어봉사장학생,토크"
