목록키,기관구분,기관명,목록명,목록설명,조회수,분류체계,키워드
15119221,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_75세 이하 지역별 수급자 현황,"사립학교교직원연금공단의 75세 이하 시도별(서울, 광주, 부산 등) 수급자 현황을 지역별(금액, 건수) 나타냅니다.",119,사회복지 - 공적연금,"지역별,75세 이하,수급자"
15119243,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_행복나눔대여 현황(상세),"사립학교교직원연금공단의 행복나눔대여 현황(상세)으로써 교직원상태, 직구분, 대여금액, 대여종류 등을 제공합니다.",134,사회복지 - 공적연금,"대여,행복나눔,상세"
15119325,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_분할연금 혼인월수별 연금분할액,"사립학교교직원연금공단의 분할연금 혼인월수별 연금분할액으로써 문서처리년, 처리일,혼인월수, 법원분할율 등을 제공합니다.",154,사회복지 - 공적연금,"분할,혼인월수,연금분할액"
15065014,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_공공데이터 목록,"사립학교교직원연금공단 공공데이터 목록과 관련된 데이터로 순번, 목록명, 목록등록일, 목록수정일, 공공데이터설명, 키워드, 중점데이터, 구분, 유형, 기관명, 분류체계, 등록유형, 파일데이터등록일, 파일데이터수정일, 포털개방여부, 업데이트 주기, 차기등록 예정일, 확장자명, 제공신청 여부, 포털 상세페이지 URL 등의 항목을 제공합니다.",3047,사회복지 - 공적연금,"목록,기관정보,공공데이터"
15113644,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_생활자금대여 수익률 모니터링,"사립학교교직원연금공단 생활자금대여 수익률 모니터링한 자료로 연도, 연간대여수익, 당년도 잔액, 현재잔액, 평균잔액, 수익률를 나타냅니다.",159,사회복지 - 공적연금,"생활자금대여,수익률,대여"
15113311,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_재직기간별 평균 수급액 현황,"사립학교교직원연금공단 재직기간별 평균 수급액(퇴직연금, 유족연금, 장해연금, 연계연금, 연계유족연금, 직무상유족연금, 장해유족연금, 분할연금, 비직무상장해연금) 현황 자료로 재직기간, 연금월액, 건수, 평균수급액 항목을 제공합니다.",142,사회복지 - 공적연금,"재직기간,평균수급액,연금액"
15113281,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_급여지급현황,"사립학교교직원연금공단 급여지급현황(연계연금결정지급, 연계월연금지급, 연금급여, 연금월지급, 장기급여, 재해장기급여)의 자료로 순서, 처리일, 지급구분, 지급일, 건수, 급여금액의 항목을 제공합니다.",265,사회복지 - 공적연금,"급여,급여지급,급여종류"
15113244,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_업무용 차량 운영 현황,"사립학교교직원연금공단 업무용 차량 운영 현황 자료로 사용자, 차량구매구분, 차량구입/리스일자, 친환경차량구분, 차종명, 배기량 항목을 제공합니다.",179,사회복지 - 공적연금,"업무용,차량,운영"
15113246,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_임직원 자격증 보유 현황,"사립학교교직원연금공단 임직원 자격증 보유 현황(2022.12.31. 기준)의 데이터로 구분, 자격증명, 인원 항목을 제공합니다.",275,사회복지 - 공적연금,"임직원,자격증,보유현황"
15112963,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_국고학자금예산집행현황,"사립학교교직원연금공단 국고학자금예산집행현황과 관련된 순번, 기준월, 실지급일수, 일일평균지급액, 월간지금액, 예산잔액 등의 항목을 제공합니다.",329,사회복지 - 공적연금,"국고,학자금,국고학자금예산집행"
15112966,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_월별 특수요양비지급현황(금액),"사립학교교직원연금공단 월별 특수요양비지급현황(금액) 관련된 날짜, 구분, 진료비, 식대, MRI, 초음파검사비, 보조기, 보철구 등의 항목을 제공합니다.",165,사회복지 - 공적연금,"특수요양비,월별,특수요양"
15112967,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_월별 특수요양비지급현황(건수),"사립학교교직원연금공단 월별 특수요양비지급현황(건수) 관련된 날짜, 구분, 진료비, 식대, MRI, 초음파검사비, 보조기, 보철구 등의 항목을 제공합니다.",344,사회복지 - 공적연금,"특수요양비,월별,특수요양비지급현황"
15112995,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_임의적용 및 사이버대학 현황,"사립학교교직원연금공단 임의적용 및 사이버대학 현황 관련된 자료로 순번, 학교급, 기관번호, 학교기관, 상세구분, 법적용일, 직원수, 교원수 등의 항목을 제공합니다.",150,사회복지 - 공적연금,"임의적용,사이버,대학"
15064951,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_브로슈어,"사립학교교직원연금공단 브로슈어와 관련된 데이터로 순번, 제목, 내용, 등록일, 조회수, 부서명, 첨부파일 등의 항목을 제공합니다.",2053,사회복지 - 공적연금,"브로슈어제목,홍보,홈페이지"
15081304,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_장해연금 수급기간별 수급자 수,"사립학교교직원연금공단 장해연금 수급기간별 수급자 수와 관련된 데이터로  연도, 학교급별, 교원·사무직원별, 남·여별 수급자 수 등의 항목을 제공합니다.",1245,사회복지 - 공적연금,"장해,연금,수급자"
15064918,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_공적연금 연계신청자 현황,"사립학교교직원연금공단 공적연금 연계신청자 현황과 관련된 데이터로 연도, 인원 등의 항목을 제공합니다. <br/>공적연금 연계신청이란 「국민연금과 직역연금의 연계에 관한 법률」이 2009.8.7. 부터 시행됨에 따라 국민연금 가입기간과 직역연금 재직기간을 합하여 20년 이상이면 연금으로 받을 수 있도록 하여 국민의 노후생활을 보장하고자 도입한 제도입니다.",1753,사회복지 - 공적연금,"직역연금,공적연금,연계신청차"
15045806,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_교직원 사망 현황(학교급별 직종별),"사립학교교직원연금공단 교직원 사망 현황(학교급별·직종별)과 관련된 데이터로 연도, 학교급(유치원, 초등학교, 중학교, 고등학교, 전문대학교, 대학교, 특수학교), 직종(일반직, 기술직, 기능직, 고용직, 경노무) 등의 항목을 제공합니다.",2337,사회복지 - 공적연금,"학교급,직종,연도"
15064957,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_사전정보공표,"사립학교교직원연금공단 사전정보공표과 관련된 데이터로 구분(고유모델, 표준모델), 제목, 주기 항목의 데이터를 제공합니다.",1667,사회복지 - 공적연금,"사전정보,고유모델,표준모델"
15049779,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_연도별 합산내역별 승인 건수,"사립학교교직원연금공단 해당연도의 합산내역별 승인 건수와 관련된 데이터로 연도, 유형별(사립학교, 재임용, 공무원, 군인), 교직원별(교원, 사무직원) 등의 항목을 제공합니다.",1868,사회복지 - 공적연금,"공적연금,재직기간,합산승인"
15049780,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_직역연금별 재직기간 합산 승인 내역(군인),"사립학교교직원연금공단 직역연금별 재직기간 합산 승인 내역(군인)과 관련된 데이터로 연도, 교직원별(교원, 사무직원) 군인연금 재직기간 합산 승인 건수, 평균합산기간 및 평균반납금액을 제공합니다.",2042,사회복지 - 공적연금,"직역연금,합산,군인"
15049781,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_직역연금별 재직기간 합산 승인 내역(공무원),"사립학교교직원연금공단 직역연금별 재직기간 합산 승인 내역(공무원)과 관련된 데이터로 연도, 교직원별(교원, 사무직원) 공무원연금 재직기간 합산 승인 건수, 평균합산기간 및 평균반납금액을 제공합니다.",2133,사회복지 - 공적연금,"직역연금,합산,공무원"
15045808,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_교직원 현황(연도별 재직기간별),"사립학교교직원연금공단 교직원 현황(연도별 재직기간별)과 관련된 데이터로 연도, 재직기간(5년 단위) 등의 항목을 제공합니다.",2300,사회복지 - 공적연금,"재직기간,연도,교직원"
15081296,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_연금법 적용기관 현황,"사립학교교직원연금공단 연금법 적용기관 현황과 관련된 데이터로 순번, 기관명, 학교급, 지역, 주소, X좌표, Y좌표 등의 항목을 제공합니다.",2562,사회복지 - 공적연금,"연금법,적용,기관"
15102542,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_사학연금 가입자 현황(학교급별 나이별),"사립학교교직원연금공단 가입자 현황(학교급별 나이별)과 관련된 데이터로 연령별 교원계, 직원계, 학교급별 교직원별 나이별 가입자 수 등의 항목을 제공합니다.",495,사회복지 - 공적연금,"공적연금,가입자,현황"
15102544,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_신규 사학연금 가입자 현황(연도별 성별 나이별),사립학교교직원연금공단 신규 사학연금 가입자 현황(연도별 성별 나이별)과 관련된 데이터로 연도별 성별 나이별 신규 사학연금 가입자 수 등의 항목을 제공합니다.,489,사회복지 - 공적연금,"신규,가입자,현황"
15081258,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_연도별 합산이자율 현황,"사립학교교직원연금공단 연도별 합산이자율 현황과 관련된 데이터로 연도,합산이자율,보수인상률,연금,소비자물가상승률 등의 항목을 제공합니다.",3166,사회복지 - 공적연금,"이자율,인상률,상승률"
15081260,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_신분변동 현황,"사립학교교직원연금공단 신분변동 현황과 관련된 데이터로 신분변동내용,접수 건수,비고(특이사항) 등의 항목을 제공합니다.",1110,사회복지 - 공적연금,"신분,변동,사유"
15081263,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_연금법 적용 대상 기관 통계 현황,"사립학교교직원연금공단 연금법 적용 대상 기관 통계 현황과 관련된 데이터로 년도, 학교급별 대상기관 현황(유치원,초등학교,중학교,고등학교,전문대학,대학교,병원,특수학교,학교경영기관) 데이터를 제공합니다.",1523,사회복지 - 공적연금,"직역연금,연금법,대상기관"
15065010,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_기준소득월액,"사립학교교직원연금공단 기준소득월액과 관련된 데이터로 기간(1~33년), 학교급별(유치원, 초등학교, 중학교, 고등학교, 전문대학교, 대학교, 특수학교) 교원과 사무직원의 성별 데이터를 제공합니다.",2045,사회복지 - 공적연금,"학교급,성별,기간별 기준소득월액"
15065054,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_연도별 교직원 퇴직현황,"사립학교교직원연금공단 연도별 학교급별 교직원 퇴직현황과 관련된 데이터로 연도, 당해연도, 증감률, 교직원별, 성별(남, 녀), 학교급별(유치원, 초등학교, 중학교, 고등학교, 전문대학, 대학교, 특수학교, 학교경영기관) 등의 항목을 제공합니다.",2072,사회복지 - 공적연금,"연도별,교직원,퇴직현황"
15065158,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_기준소득월액 하한액,"사립학교교직원연금공단 기준소득월액하한액과 관련된 데이터로 순번, 직무(초중등교원, 대학교원, 일반직 및 기술직 사무직원, 기능직 사무직원, 고용직 사무직원), 금액 등의 항목을 제공합니다.",1879,사회복지 - 공적연금,"직원하한액,교원하한액,기준소득월액"
15065174,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_기준소득월액 상한액,"사립학교교직원연금공단 기준소득월액상한액과 관련된 데이터로 시작년월, 종료년월, 연금및부담금기준소득월액, 교원상한가, 직원상한가 등의 항목을 제공합니다.",2876,사회복지 - 공적연금,"직원상한가,교원상한가,소득월액"
15045811,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_재직기간별 연령별 교직원 수,사립학교교직원연금공단의 재직기간별 연령별 교직원 수와 관련한 데이터로 재직기간(01년미만~33년이상) 및 연령별(25세미만~66세이상) 교직원 수 데이터를 제공합니다.,2758,사회복지 - 공적연금,"재직기간,연령별,교직원"
15049778,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_연도별 재직기간 합산 승인 현황,"사립학교교직원연금공단 연도별 재직기간 합산 현황과 관련된 데이터로 연도, 학교급별(유치원, 초등학교, 중학교, 고등학교, 전문대학, 대학교, 특수학교, 학교경영기관), 교직원별(교원, 사무직원) 등의 항목을 제공합니다.",2091,사회복지 - 공적연금,"공적연금,재직기간,합산"
15048976,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_지역별 퇴직 교직원 수,"사립학교교직원연금공단 지역별 퇴직 교직원 수와 관련된 데이터로 지역별, 학교급별(유치원, 초등학교, 중학교, 고등학교, 전문대, 대학교, 특수학교, 법인), 교직원(교원, 사무직원), 성별(남, 여) 퇴직 교직원 수 데이터를 제공합니다.",2337,사회복지 - 공적연금,"학교급별,지역별,퇴직"
15048977,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_지역별 가입 교직원 수,"사립학교교직원연금공단 지역별 가입 교직원 수와 관련된 데이터로 지역별, 학교급별(유치원, 초등학교, 중학교, 고등학교, 전문대, 대학교, 특수학교, 법인), 교직원(교원, 사무직원), 성별(남, 여) 사학연금 가입 교직원 수 데이터를 제공합니다.",2583,사회복지 - 공적연금,"학교급별,지역별,가입"
15012492,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_소급통산 및 사병복무기간산입 현황,"사립학교교직원연금공단 소급통산 및 사병복무기간산입 현황과 관련된 데이터로 연도, 소급통산, 사병복무기간산입 등의 항목을 제공합니다.",2351,사회복지 - 공적연금,"소급통산,재직기간합산,복무기간산입"
15045807,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_재직기간별 학교급별 교원 퇴직 현황,"사립학교교직원연금공단에서 제공하는 재직기간별 연령별 교직원 퇴직 수와 관련된 데이터로, 연령별(25세미만~66세이상), 재직기간별(1년미만~33년이상) 학교급별(유치원,중학교,고등학교,전문대학,대학교,특수학교) 교원 퇴직 현황 데이터를 제공합니다.",2451,사회복지 - 공적연금,"교직원,퇴직자,재직기간"
15045809,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_사무직원 퇴직 현황(재직기간별 직종별),"사립학교교직원연금공단 사무직원 퇴직 현황과 관련된 데이터로 연도별, 재직기간별, 직종별(일기술직, 기능직, 고용직, 경노무) 데이터를 제공합니다.",2153,사회복지 - 공적연금,"재직기간,직종,사무직원"
15045810,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_재직기간별 학교급별 교직원 퇴직 현황,"사립학교교직원연금공단 재직기간별 학교급별 교직원 퇴직 현황과 관련된 데이터로 연도, 재직기간별(1년 미만 ~ 33년 이상), 학교급별(유치원, 초등학교, 중학교, 고등학교, 전문대학, 대학, 특수학교, 법인), 교직원별(교원, 사무직원) 등의 항목을 제공합니다.",2324,사회복지 - 공적연금,"퇴직교직원,교직원,사립학교교직원"
15045862,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_국가부담금 현황,"사립학교교직원연금공단 국가부담금 현황과 관련된 데이터로 연도, 국가부담금, 국고보조금 등의 항목을 제공합니다. (단위:천원)",2443,사회복지 - 공적연금,"국가부담금,국고보조금,직역연금"
15065015,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_자주묻는연금질문,"사립학교교직원연금공단 자주묻는연금질문과 관련된 데이터로 순번, 질문내용, 답변내용, 질문등록일, 파일 등의 항목을 제공합니다.",2318,사회복지 - 공적연금,"자주묻는질문,질의응답,연금질문"
15102538,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_장애인기업제품 구매실적 현황,"사립학교교직원연금공단 장애인기업제품 구매실적 현황과 관련된 데이터로 구분, 구매금액(천원),  기준금액(천원), 비율(퍼센트) 등의 항목을 제공합니다.",415,사회복지 - 공적연금,"장애인,기업,구매실적"
15102553,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_SNS 구독자 현황,"사립학교교직원연금공단 SNS 구독자 현황과 관련된 데이터로 월별 SNS별(유튜브, 인스타그램, 페이스북, 블로그, 카카오) 구독자 현황 등의 항목을 제공합니다.",574,사회복지 - 공적연금,"SNS,구독자,현황"
15045823,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_대여 현황(연도별 및 대여종류별),"사립학교교직원연금공단 대여 현황과 관련된 데이터로 연도, 대여종류별(학자금대여, 의료대여, 주택대여, 가계자금대여) 건수, 금액정보 등의 항목을 제공합니다.",2270,사회복지 - 공적연금,"공적연금,생활자금대여,국고학자금대여"
15081268,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_해외대학학생 대여 현황,"사립학교교직원연금공단 해외대학학생 대여 현황의 자료로 연도, 분류(재직중 및 연금수급자 교직원), 인원수, 건수, 대여금액, 평균 대여액을 나타냅니다.",1199,사회복지 - 공적연금,"대여,해외,대학학생"
15062409,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_행복나눔대여 현황,"사립학교교직원연금공단 행복나눔대여 현황과 관련된 데이터로 대여종류별(신혼, 장애 등) 대여금액, 건수, 평균대여액 등의 항목을 제공합니다.",2537,사회복지 - 공적연금,"행복나눔대여,대여,사학연금"
15045822,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_국고학자금대여 현황(학교급별),"사립학교교직원연금공단 국고학자금대여 현황(학교급별) 자료로 기준연도, 대여금액 건수, 대여금액 등을 나타냅니다.",2235,사회복지 - 공적연금,"대학별,생활자금대여,국고학자금대여"
15045863,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_국가위탁사업 사업비 등 현황,"사립학교교직원연금공단 국가위탁사업 사업비 등 현황과 관련된 데이터로 국가위탁사업 사업비, 국가위탁사업 연금기금차입금상환금, 퇴직수당국가위탁사업 국가부담금 등의 항목을 제공합니다. (단위:천원)",2101,사회복지 - 공적연금,"국가부담금,국가위탁사업비,국가위탁사업현황"
15045864,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_국립대학법인 퇴직수당기금 조성액 증가율,"사립학교교직원연금공단 국립대학법인 퇴직수당기금 조성액 증가율과 관련된 데이터로 연도, 기금액, 증가율, 비고 등의 항목을 제공합니다.(단위 : 백만원)",2088,사회복지 - 공적연금,"국립대학법인,퇴직수당기금,증가율"
15045865,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_국립대학법인 퇴직수당기금 조성 현황,"사립학교교직원연금공단 국립대학법인 퇴직수당기금 조성 현황과 관련된 데이터로 연도, 수입, 지출, 포괄손익누계액, 당해년도 조성액, 연말 보유 기금액, 비고 등의 항목을 제공합니다. (단위 : 백만원)",2779,사회복지 - 공적연금,"국립대학법인,퇴직수당기금,조성"
15064973,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_용어사전,"사립학교교직원연금공단 용어사전과 관련된 데이터로 순서, 한글단어이름, 영어단어이름, 한글내용, 영어내용, 한글검색색인, 등록일, 영어검색색인 항목을 제공합니다.",2060,사회복지 - 공적연금,"직역연금,용어별설명,영어번역"
15102537,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_녹색제품 구매실적 현황,"사립학교교직원연금공단 녹색제품 구매실적 현황과 관련된 데이터로 구분, 일반 및 녹색제품 구매금액(천원), 녹색제품 구매금액(천원), 비율(퍼센트) 등의 항목을 제공합니다.",420,사회복지 - 공적연금,"녹색,제품,구매"
15102539,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_나주지역 농산물 구매내역,"사립학교교직원연금공단 나주지역 농산물 구매내역과 관련된 데이터로 양곡, 과일, 채소, 가공, 축산, 화훼별 연간 구매금액 등의 항목을 제공합니다.",340,사회복지 - 공적연금,"나주,농산물,구매"
15102540,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_정규직 전환현황,"사립학교교직원연금공단 정규직 전환현황과 관련된 데이터로 연도, 정규직 전환계획, 정규직 전환실적 등의 항목을 제공합니다.",476,사회복지 - 공적연금,"정규직,전환,현황"
15102541,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_나주회관 소화기설비 관리현황,"사립학교교직원연금공단 나주회관 소화기설비 관리현황과 관련된 데이터로 층, 관리번호, 설치위치, 소화기종류, 규격 등의 항목을 제공합니다.",299,사회복지 - 공적연금,"소화기,설비,관리"
15102547,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_고객 상담 채널별 업무처리 현황,"사립학교교직원연금공단 고객 상담 채널별 업무처리 현황과 관련된 데이터로 년도, 처리건수, 등록채널(온라인), 등록채널(전화), 등록채널(방문), 등록채널(기타) 등의 항목을 제공합니다.",377,사회복지 - 공적연금,"고객,상담,채널"
15102551,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_가입자 수 예측치,"사립학교교직원연금공단 가입자 수 예측치와 관련된 데이터로 연도별 가입자 수, 퇴직연금 수급자, 유족연금 수급자, 연계연금 수급자 등의 항목을 제공합니다.",474,사회복지 - 공적연금,"공적연금,가입자,예측"
15102555,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_유튜브 이용현황,"사립학교교직원연금공단 유튜브 이용현황과 관련된 데이터로 유튜브 채널별 분석기간시작, 분석기간종료, 구독자수(누적), 조회수, 시청시간, 노출수, 노출클릭율 등의 항목을 제공합니다.",502,사회복지 - 공적연금,"유튜브,이용,현황"
15102511,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_정보화사업 현황,"사립학교교직원연금공단 정보화사업 현황과 관련된 데이터로 순번, 연도, 사업구분, 사업명, 담당부서, 사업시작일, 사업종료일, 금액(원) 등의 항목을 제공합니다.",516,사회복지 - 공적연금,"정보화,사업,현황"
15101352,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_내부감사결과,"사립학교교직원연금공단의 내부 감사결과와 관련된 데이터로 번호, 제목, 등록일, 사유발생일 등의 항목을 제공합니다.",509,사회복지 - 공적연금,"감사,내부감사,감사결과"
15100705,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_업무협약 총괄표 현황,"사립학교교직원연금공단 업무협약 총괄표 현황과 관련된 데이터로 순번, 협약명, 체결기관명, 체결내용, 체결일, 만료일, 담당부서 등의 항목을 제공합니다.",310,사회복지 - 공적연금,"MOU,업무협약,협력"
15100707,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_연간 사회공헌활동 현황,"사립학교교직원연금공단연간 사회공헌활동 현황과 관련된 데이터로 연번, 날짜, 활동명, 활동내용 등의 항목을 제공합니다.",474,사회복지 - 공적연금,"사회공헌,봉사활동,행사"
15100710,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_기부금 지원 현황,"사립학교교직원연금공단 기부금 지원 현황과 관련된 데이터로 연번, 날짜, 수령인, 관계, 기부금액(원, 물품 기부 건은 환산 금액 기재), 기부물품, 기부사유, 재원 등의 항목을 제공합니다.",437,사회복지 - 공적연금,"기부금,지원,물품 기부"
15084707,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_유연근무 현황,"사립학교교직원연금공단 유연근무 현황과 관련된 데이터로 연도별 시차출퇴근형, 근무시간선택형, 집약근무형, 선택근무형, 재량근무형, 재택근무형, 스마트워크근무형 유연근무 인원 등의 항목을 제공합니다.",1307,사회복지 - 공적연금,"유연,근무,현황"
15065013,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_연도별 연금기금 조성현황,"사립학교교직원연금공단 연도별 연금기금 조성현황과 관련된 데이터로 연도별 기금조성액(연금, 재해보상, 국립대퇴직수당)등의 항목을 제공합니다.(단위 : 억 원)",1836,사회복지 - 공적연금,"연금,재해보상,국립대퇴직수당"
15065016,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_채용공고,"사립학교교직원연금공단 채용공고와 관련된 데이터로 순번, 채용공고명, 채용인원, 접수시작일자, 접수마감일자 항목을 제공합니다.",2390,사회복지 - 공적연금,"직역연금,채용,채용인원"
15081256,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_이사회 회의록,"사립학교교직원연금공단 이사회 공지사항과 관련된 데이터로 번호,제목,등록일,사유발생일 등의 항목을 제공합니다.",1420,사회복지 - 공적연금,"이사회,회의록,보고서"
15081257,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_전자문서 생산 현황,"사립학교교직원연금공단 전자문서 생산 현황과 관련된 데이터로 연도별 보존기간별(영구,준영구,30년,10년,5년,3년,1년) 전자문서 생산 현황 데이터를 제공합니다.",1173,사회복지 - 공적연금,"전자문서,생성,문서 보유"
15081266,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_급여청구자 대상 형벌의뢰 현황,"사립학교교직원연금공단 급여청구자 대상 형벌의뢰 현황과 관련된 데이터로 연도,분기,형벌 확인건수(명) 등의 항목을 제공합니다.",1236,사회복지 - 공적연금,"급여청구자,형벌,의뢰"
15081269,소속단체,사립학교교직원연금공단,사립학교교직원연금공단_직무상 재해 청구시효,"사립학교교직원연금공단 직무상 재해 청구시효와 관련된 데이터로 급여종류별 청구권 소멸(요양급여, 재활급여, 간병급여),시효 등의 항목을 제공합니다.",1105,사회복지 - 공적연금,"재해보상,청구,시효"
