목록키,기관구분,기관명,목록명,목록설명,조회수,분류체계,키워드
15068042,교육부,교육부,교육부_6차 교육과정별 고등학교 교과서정보,국내에서 발행된 6차 교육과정의 고등학교 교과서 정보 제공,2858,교육 - 고등교육,"고등학교,교과서정보,6차교육과정"
15067913,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국외인적자원관리시스템_정부초청장학생_전공과정별현황,국외인적자원관리시스템을 통해 관리중인 정부초청외국인장학생의 전공과정별 현황<br/>※ 시스템에 등록된 데이터 기준으로 실제 사업부서의 보유자료와 일부 차이가 있을 수 있음,1782,교육 - 고등교육,"정부초청외국인장학생,전공별,과정별"
15067905,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국외인적자원관리시스템_정부초청장학생_국가연도별현황,국외인적자원관리시스템을 통해 관리중인 정부초청외국인장학생의 국가연도별 현황<br/>※ 시스템에 등록된 데이터 기준으로 실제 사업부서의 보유자료와 일부 차이가 있을 수 있음,2268,교육 - 고등교육,"정부초청외국인장학생,국가별,연도별"
15052772,교육부,교육부 국립국제교육원,교육부 국립국제교육원_정부초청외국인장학생_연도별_선발현황,"국립국제교육원이 선발관리하는 정부초청외국인장학생의 선발연도 기준 해당연도별, 학위별 장학생 현황(2022.8월 기준)",2410,교육 - 고등교육,"한국유학,한국정부초청외국인장학생,선발현황"
15070987,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템_대학별온라인입학신청현황,교육부 국립국제교육원 한국유학종합시스템(스터디인코리아) 온라인 입학신청 서비스 데이터 통계(학교별 신청 현황),2404,교육 - 고등교육,"유학생 입학신청,한국유학박람회,STUDY IN KOREA"
15119441,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국제교육자료,"국립국제교육원이 교원해외파견사업, 한중교사교류사업, 한일중고생 교류 등 국제교류 사업을 수행하면서 발간한 우수사례집 및 파견현황조사결과, 설문결과 등 국제교육자료를 확인할 수 있습니다.",157,교육 - 고등교육,"교원해외파견사업,한일중고생교류,국제교류사업"
15116619,교육부,교육부 국립국제교육원,교육부 국립국제교육원_GKS장학생_장학생증명서 진위확인서비스,"국외인적자원관리시스템을 통해 인재정보를 체계적으로 관리, 제공함으로써 국가 인재 개발 관련 정책 수립 및 인재 활용을 지원합니다.<br/><br/>- 증명서 발급 대상: 재외동포교육, 한국정부국비유학생, 한일공동이공계획부유학생, 정부초청외국인장학생, 우수교환학생지원, 우수자비유학지원, 외국정부초청장학생, 한일교류사업<br/>- 방법: 증명서의 오른쪽 상단 문서확인번호 (저NIIED) 를 입력하여 진위확인",168,교육 - 고등교육,"국외인적자원관리,장학생증명서,진위확인서비스"
15069762,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국외인적자원관리시스템_연도별_증명서_발급현황,"국외인적자원관리시스템은 등록된 장학생을 대상으로 온라인증명서 발급을 서비스중이며, 해당 서비스에 대한 연도별, 사업별  발급 현황임.",1887,교육 - 고등교육,"연도별,증명서,발급현황"
15069749,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국외인적자원관리시스템_토픽회차별_응시료지원자수,"국립국제교육원이 선발관리하는 정부초청외국인장학생 정보를 국외인적자원관리시스템에서 누적관리중이며, 관리 항목 중 토픽회차별 응시료 지원 현황을 집계한 자료임",1908,교육 - 고등교육,"정부초청장학생,토픽,응시료"
15069760,교육부,교육부 국립국제교육원,교육부 국립국제교육원_정부초청장학생_대학별_누적관리현황,"국립국제교육원이 선발한 한국정부초청외국인장학생(KGSP) 정보를 국외인적자원관리시스템을 통해 누적 관리 중이며, 등록된 정부초청외국인장학생 대학별 누적관리인원 현황임",2064,교육 - 고등교육,"정부초청외국인장학생,대학별,누적관리인원수"
15069773,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국외인적자원관리시스템_선발연도별_수학종료인원수,"국립국제교육원은 정부초청장학생을 비롯한 각종 장학사업의 선발인원을 국외인적자원관리시스템에서 관리하고 있으며, 이 중 정부초청외국인장학생의 선발연도별 수학종료 현황임",1966,교육 - 고등교육,"정부초청외국인장학생,선발연도별,수학종료인원수"
15069776,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국외인적자원관리시스템_사업별_연도별_등록인원수,"국립국제교육원이 선발 및 관리하는 정부초청장학생을 포함한 글로벌인재데이터를 국외인적자원관리시스템(HURIK)로 관리하고 있으며, 그 관리인원을 사업별, 연도별로 집계한 현황 자료",1891,교육 - 고등교육,"사업별,연도별,등록현황"
15033729,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템 입학 지원자 현황,"외국인의 국내대학 유학을 위한 ""Study in Korea""(한국유학종합시스템)을 통한 온라인 지원서 제출 등 입학 지원자의 주제별(국적별) 현황",1991,교육 - 고등교육,"한국유학종합시스템,온라인 입학신청,STUDY IN KOREA"
15069779,교육부,교육부 국립국제교육원,교육부 국립국제교육원_국외인적자원관리시스템_기업전용_희망채용내역,"국외인적자원관리시스템 기업전용서비스로 정부초청장학생을 대상으로 하는 직원 채용 시 희망채용조건을 등록하는 메뉴(현재 서비스 미오픈, 오픈 시기 미정)",1637,교육 - 고등교육,"기업전용서비스,정부초청외국인장학생,희망채용조건"
15070989,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템_대학입학신청전형,"교육부 국립국제교육원 한국유학종합시스템(스터디인코리아) 온라인 입학신청 통계(국가별, 신청과정별, 성별)",2108,교육 - 고등교육,"한국유학종합,한국유학박람회,STUDY IN KOREA"
15070993,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템_장학신청,"교육부 국립국제교육원 한국유학종합시스템(스터디인코리아) 내 시스템을 활용한 외국인 장학생 수 통계(국적별, 대륙별)",2185,교육 - 고등교육,"한국유학종합,한국유학박람회,STUDY IN KOREA"
15070995,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템_접속통계,교육부 국립국제교육원 한국유학종합시스템에 대한 외국인의 국내대학 유학을 위한 온라인 국가별 접속자 통계(국가별 접속자 현황),2132,교육 - 고등교육,"한국유학종합,한국유학박람회,STUDY IN KOREA"
15070991,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템_유학박람회,"교육부 국립국제교육원 한국유학종합시스템(스터디인코리아)의 한국유학박람회별 정보제공(일시, 장소, 참여대학, 사전등록수)",2187,교육 - 고등교육,"한국유학종합,한국유학박람회,STUDY IN KOREA"
15070985,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템 온라인 입학현황(국가별),"외국인의 국내대학 유학을 위한 온라인 입학 지원자수를 국적별, 지원대학별, 학위과정별의 주제별 현황데이터를 제공",1981,교육 - 고등교육,"한국유학종합,한국유학박람회,STUDY IN KOREA"
15070984,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템_국가정보,"외국인의 국내대학 유학을 위한 온라인 입학 지원자수를 국적별, 지원대학별, 학위과정별의 주제별 현황데이터로 제공",2083,교육 - 고등교육,"한국유학종합,한국유학박람회,STUDY IN KOREA"
15070983,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템_국가별온라인입학신청현황,"외국인의 국내대학 유학을 위한 온라인 입학 지원자수를 국적별, 지원대학별, 학위과정별의 주제별 현황데이터로 제공",1902,교육 - 고등교육,"한국유학종합,한국유학박람회,STUDY IN KOREA"
15070980,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템 입학 지원자 국적별 현황,"외국인의 국내대학 유학을 위한 온라인 입학 지원자수를 국적별, 지원대학별, 학위과정별의 주제별 현황데이터를 제공",2133,교육 - 고등교육,"한국유학종합시스템,한국유학박람회,STUDY IN KOREA"
15070981,교육부,교육부 국립국제교육원,교육부 국립국제교육원_한국유학종합시스템 입학 지원자 대학별 현황,"외국인의 국내대학 유학을 위한 온라인 입학 지원자수를 국적별, 지원대학별, 학위과정별의 주제별 현황데이터로 제공",2121,교육 - 고등교육,"한국유학종합시스템,한국유학박람회,STUDY IN KOREA"
15119153,교육부,교육부 국립특수교육원,교육부 국립특수교육원_고등교육 디지털북,"장애인 교수학습지원 자료로 고등교육 디지털북에 대한 데이터로 디지털북 제목, 작성자, 작성일등의 항목을 제공합니다.",148,교육 - 고등교육,"장애인 평생교육,고등교육,디지털북"
15067006,교육부,교육부 학술원사무국,교육부 학술원사무국_대한민국학술원 논문집 목록,"대한민국학술원에서 발간한 학술 논문집으로 자연과학분야와 인문사회과학 분야를 나눈 목록(분야구분, 순번, 발표년도, 저자, 논문명)",1617,교육 - 고등교육,"학술원,논문,학술연구"
15066983,교육부,교육부 학술원사무국,교육부 학술원사무국_대한민국학술원 학술세미나 목록,"대한민국학술원에서 매년 개최하는 학술세미나 목록(1991~2023)<br/> - 데이터 제공 목록 : 연도, 주제, 발표자, 개최장소",1866,교육 - 고등교육,"학술원,세미나,학술연구"
15112517,교육부,교육부 학술원사무국,교육부 학술원사무국_포스트 코로나 시대 사회적 전망과 과제,"대한민국학술원에서 발간한 학술 논문집으로 서론, 코로나 사태 이전의 현대사회, 코로나19의 확산 추세와 현황, 포스트 코로나 사회의 특성 및 도전 과제, 디지털 전환, 디지털 전환 이후의 새로운 난제(개인적차원), 디지털 전환 이후의 새로운 난제(사회적차원), 결론으로 구성되어 있다.",1357,교육 - 고등교육,"학술원,코로나,논문집"
15053532,교육청,인천광역시교육청,인천광역시교육청_특성화고 현황,"인천광역시 관내 특성화고등학교 현황에 대한 데이터로 학교명, 계열, 소재지, 전화번호, 학과명 등에 대한 항목을 제공합니다.",5007,교육 - 고등교육,"특성화고 명칭,학과,지역"
15071950,소속단체,한국교육학술정보원,한국교육학술정보원_RISS 상호대차,"한국교육학술정보원이 운영하는 RISS서비스의 상호대차 정보(조사년도,복사신청건수,복사제공건수,대출신청건수,대출제공건수)를 제공합니다.<br/>",2016,교육 - 고등교육,"학술연구정보서비스,상호대차,대학도서관"
15071949,소속단체,한국교육학술정보원,한국교육학술정보원_RISS 종합목록,"한국교육학술정보원에서 운영하는 RISS 종합목록 정보(기관코드,조사년도,MARC 데이터 국내 구축건수,MARC 데이터 국외 구축건수)를 제공합니다.",2452,교육 - 고등교육,"종합목록,학술연구정보서비스,서지정보"
15071951,소속단체,한국교육학술정보원,한국교육학술정보원_RISS 원문공유,"한국교육학술정보원이 운영하는 RISS에서 제공되어지고 있는 원문공유 관련 정보를 제공합니다. 상세 데이터 항목은 전국대학도서관 기관코드, 조사년도, 학위논문건수가 포함되어 있습니다.<br/>",2112,교육 - 고등교육,"학술연구정보서비스,학술논문,학위논문"
15067374,소속단체,한국교육학술정보원,한국교육학술정보원_KOCW 대학 강의 목록(공학),"고등교육 교수학습자료 공동활용 체계, KOCW(Korea OpenCourseWare)를 통해 제공되고 있는 전공분류별 강의 목록입니다. (공학)",3029,교육 - 고등교육,"KOCW,대학강의,공학"
15067378,소속단체,한국교육학술정보원,한국교육학술정보원_KOCW 대학 강의 목록(교육학),"고등교육 교수학습자료 공동활용 체계, KOCW(Korea OpenCourseWare)를 통해 제공되고 있는 전공분류별 강의 목록입니다. (교육학)",2056,교육 - 고등교육,"KOCW,대학강의,교육학"
15067381,소속단체,한국교육학술정보원,한국교육학술정보원_KOCW 대학 강의 목록(사회과학),"고등교육 교수학습자료 공동활용 체계, KOCW(Korea OpenCourseWare)를 통해 제공되고 있는 전공분류별 강의 목록입니다. (사회과학)",1870,교육 - 고등교육,"KOCW,대학강의,사회과학"
15067383,소속단체,한국교육학술정보원,한국교육학술정보원_KOCW 대학 강의 목록(예술체육),"고등교육 교수학습자료 공동활용 체계, KOCW(Korea OpenCourseWare)를 통해 제공되고 있는 전공분류별 강의 목록입니다. (예술체육)",1781,교육 - 고등교육,"KOCW,대학강의,예술체육"
15067388,소속단체,한국교육학술정보원,한국교육학술정보원_KOCW 대학 강의 목록(인문과학),"고등교육 교수학습자료 공동활용 체계, KOCW(Korea OpenCourseWare)를 통해 제공되고 있는 전공분류별 강의 목록입니다. (인문과학)",2057,교육 - 고등교육,"KOCW,대학강의,인문과학"
15067391,소속단체,한국교육학술정보원,한국교육학술정보원_KOCW 대학 강의 목록(자연과학),"고등교육 교수학습자료 공동활용 체계, KOCW(Korea OpenCourseWare)를 통해 제공되고 있는 전공분류별 강의 목록입니다. (자연과학)",1911,교육 - 고등교육,"KOCW,대학강의,자연과학"
15067385,소속단체,한국교육학술정보원,한국교육학술정보원_KOCW 대학 강의 목록(의약학),"고등교육 교수학습자료 공동활용 체계, KOCW(Korea OpenCourseWare)를 통해 제공되고 있는 전공분류별 강의 목록입니다. (의약학)",1902,교육 - 고등교육,"KOCW,대학강의,의약학"
15123651,소속단체,한국교육학술정보원,한국교육학술정보원_전공별 강의정보,"국내.외 대학 및 기관에서 자발적으로 공개한 강의 동영상, 강의자료를 무료로 제공하는 서비스로, 대학생, 교수자는 물론 배움을 필요로 하는 누구든지 언제 어디서나 이용 가능합니다. 전공별 강의정보를 제공하고 있습니다.",96,교육 - 고등교육,"대학공개강의,고등교육,교수학습자료"
3046382,소속단체,한국교육학술정보원,한국교육학술정보원_대학도서관 주요항목 통계,"학술자원 관리체제 구축 및 운영으로 부존자원의 유용가치 최대화를 위해 전국 대학도서관의 학술자원 관리 통계 데이터(설립유형별, 대학규모별, 소장자료 수, 시설, 직원, 도서구입비, 대출현황 등)를 제공하고 있습니다.",4825,교육 - 고등교육,"학술정보통계시스템,통계,대학도서관"
15112124,소속단체,한국교육학술정보원,한국교육학술정보원_대학학과커리큘럼_강의계획서,"대학의 연도별 강의계획서(강의내용) 정보를 공공데이터 포털을 통해 제공합니다. 2022년 기준으로 대학(강원대학교, 경북대학교, 경상국립대학교, 부산대학교, 서울대학교, 전북대학교, 제주대학교, 충남대학교, 충북대학교)의 데이터가 시범적으로 서비스 됩니다.",1347,교육 - 고등교육,"커리큘럼,강의계획서,대학학과"
15113535,소속단체,한국교육학술정보원,한국교육학술정보원_대학학과커리큘럼_교육과정,"대학의 연도별 교육과정 정보를 공공데이터 포털을 통해 제공합니다. 2022년 기준으로 10개 대학(강원대학교, 경북대학교, 경상국립대학교, 부산대학교, 서울대학교, 전남대학교, 전북대학교, 제주대학교, 충남대학교, 충북대학교)의 교육과정 데이터가 시범적으로 서비스 됩니다.",301,교육 - 고등교육,"교육과정,커리큘럼,대학학과"
15071952,소속단체,한국교육학술정보원,한국교육학술정보원_통계조사 자료,전국 대학도서관의 통계조사 수행을 위해 통계조사 항목 및 연계 범위와 관련한 지침자료를 제공하고 있습니다. 대학도서관 통계 입력과 관련해 세부사항도 포함하고 있습니다.,1864,교육 - 고등교육,"대학도서관,통계,조사"
15071953,소속단체,한국교육학술정보원,한국교육학술정보원_대학도서관 분석조사 자료,"대학도서관 통계조사에 대한 결과를 분석한 자료집을 제공하고 있습니다. 대학도서관 주요 통계 및 종합 요약, 대학도서관 주요 지표 현황 등을 포함하고 있습니다.",1872,교육 - 고등교육,"대학도서관,통계,분석"
15071961,소속단체,한국교육학술정보원,한국교육학술정보원_대학도서관 통계조사 기본정보,"대학도서관 통계조사 기본정보로 구성되어 있습니다. 개관년도, 도서관명(국문, 영문), 도서관코드, 목록규칙(국내서, 국외서), 홈페이지주소 등의 데이터를 제공하고 있습니다.",2160,교육 - 고등교육,"대학도서관,통계조사, Rinfo"
15071963,소속단체,한국교육학술정보원,한국교육학술정보원_대학도서관 통계조사 이용_전자_6_7,"대학도서관 통계조사 결과로 이용 전자(6-7)항목에 해당하는 내용입니다. 전국 대학도서관의 개관시관, 봉사대상자수, 대출건수, 상호대차(원문복사) 신청 및 제공건 수, 이용자 수 등 데이터를 포함하고 있습니다.",1991,교육 - 고등교육,"대학도서관,통계,Rinfo"
3046262,소속단체,한국교육학술정보원,한국교육학술정보원_국내 논문 연결 정보,"국내 논문정보(학위논문, 학술논문)를 링크드 데이터(Linked Data, LOD) 형태로 제공하고 있습니다.",3207,교육 - 고등교육,"학술연구,Linked Data,LOD"
3046254,소속단체,한국교육학술정보원,한국교육학술정보원_학술연구정보,전국 4년제 대학이 참여하는 학술정보 공동활용체제를 기반으로 대학이 생산/보유하는 학술자원을 공동으로 이용할 수 있도록 서비스 제공,2907,교육 - 고등교육,"학술연구정보서비스,학술논문,학위논문"
3046274,소속단체,한국교육학술정보원,한국교육학술정보원_해외학술지 논문,해외학술지 논문의 상세 서지 제공,3018,교육 - 고등교육,"해외학술지,학술논문,학술자원"
15071918,소속단체,한국교육학술정보원,한국교육학술정보원_KERIS 대학도서관 관련 교육 및 행사,"RISS를 통해 제공되고 있는 대학도서관 관련 교육/행사 관련 데이터(교육명, 교육신청일시, 교육시작일시 등) 에 관한 정보를 제공합니다.",1824,교육 - 고등교육,"RISS,교육,행사"
15071933,소속단체,한국교육학술정보원,한국교육학술정보원_교육과정 상세,"대학도서관 교육과정에 관한 데이터로 교육일자, 교육차수, 교육시간, 교육내용, 강사 등의  정보 항목을 제공합니다.",1905,교육 - 고등교육,"RISS,교육과정,상세"
15071920,소속단체,한국교육학술정보원,한국교육학술정보원_도서관 인적 자원,대학도서관 인적 자원에 관한 데이터 항목(대학도서관 직원 관련 인적 정보(겸직 등)) 등에 관한 내용을 제공합니다.,1911,교육 - 고등교육,"RISS,도서관,인적자원"
15071926,소속단체,한국교육학술정보원,한국교육학술정보원_도서관 이용 및 이용자,"대학도서관 이용 및 이용자에 관한 데이터 항목(재학생(학부생 + 대학원생) 대출책수, 상호대차 신청 및 제공 건수) 등의 정보를 제공합니다.",2290,교육 - 고등교육,"RISS,도서관,이용 및 이용자"
15071934,소속단체,한국교육학술정보원,한국교육학술정보원_RISS 공지사항,한국교육학술정보원 학술연구정보서비스(RISS) 대학도서관 직무향상 교육과정 관련 공지사항 데이터를 제공합니다.,2012,교육 - 고등교육,"RISS,공지사항,상세"
15071936,소속단체,한국교육학술정보원,한국교육학술정보원_RISS 팝업관리정보,"한국교육학술정보원 학술연구정보서비스(RISS) 팝업관리정보(URL 경로, 시작일 등)에 대한 데이터 항목을 제공합니다.",1766,교육 - 고등교육,"RISS,팝업관리,상세정보"
15071922,소속단체,한국교육학술정보원,한국교육학술정보원_도서관 전자서비스,"대학도서관 전자 서비스에 관한 데이터 항목(MARC 데이터 구축 건수, 디지털 콘텐츠 구축 건수, 전자서비스 이용 현황 등) 정보를 제공합니다.",2079,교육 - 고등교육,"RISS,도서관,전자서비스"
15071924,소속단체,한국교육학술정보원,한국교육학술정보원_도서관 시설 및 설비,"대학도서관 시설 및 설비에 관한 데이터(도서관 건물 연면적, 설비 - 이용자용 컴퓨터 수) 등의 도서관 시설 관련 정보를 제공합니다.",1890,교육 - 고등교육,"RISS ,도서관,시설 및 설비"
15071927,소속단체,한국교육학술정보원,한국교육학술정보원_대학 전자서비스,"대학 전자서비스에 관한 데이터 항목(MARC 데이터 구축 건수, 디지털 콘텐츠 구축 건수) 등의 정보를 제공합니다.",1929,교육 - 고등교육,"RISS,대학,전자서비스"
15071928,소속단체,한국교육학술정보원,한국교육학술정보원_대학 시설 및 설비,"대학 시설 및 설비에 관한 데이터 항목(재학생 수, 도서관 건물 연면적, 열람석-자유열람석 수) 등에 대한 정보를 제공합니다.",1946,교육 - 고등교육,"RISS,대학,시설 및 설비"
15071930,소속단체,한국교육학술정보원,한국교육학술정보원_대학 이용 및 이용자,"대학도서관 이용 및 이용자에 관한 데이터 항목(대출현황-학부생, 대학원생, 교원) 등에 대한 정보를 제공합니다.",1949,교육 - 고등교육,"RISS,대학,이용 및 이용자"
15071925,소속단체,한국교육학술정보원,한국교육학술정보원_도서관 소장 및 구독자료,대학도서관 소장 및 구독자료에 관한 데이터,1685,교육 - 고등교육,"RISS,도서관,소장 및 구독자료"
3069707,소속단체,한국교육학술정보원,한국교육학술정보원_대학강의정보,대학강의정보,5043,교육 - 고등교육,공개강의@고등교육@OCW
15116892,소속단체,한국대학교육협의회,한국대학교육협의회_대학별 학과정보,"표준데이터셋으로 제공하는 '한국대학교육협의회_대학별 학과정보'를 API로 제공, 학과특성, 수업연한, 학위과정 등의 정보를 제공",780,교육 - 고등교육,"학과 정보,학위과정,수업연한"
15116816,소속단체,한국대학교육협의회,한국대학교육협의회_대학 및 전문대학정보,"표준데이터셋으로 제공하는 '한국대학교육협의회_대학 및 전문대학정보'를 API로 제공,
대학 및 전문대학의 학교구분, 설립형태, 소재지 등의 정보를 제공",737,교육 - 고등교육,"대학,전문대학,학교정보"
15014632,소속단체,한국대학교육협의회,한국대학교육협의회_대학알리미 대학별 학과정보,한국대학교육협의회 대학정보공시센터에서 조사한 공시대상 대학별 학과 현황(폐과 포함)을 파일형태로 제공합니다.,16216,교육 - 고등교육,"대학정보공시,대학,학과"
15081503,소속단체,한국대학교육협의회,한국대학교육협의회_대학알리미 데이터 다운로드,한국대학교육협의회 대학정보공시센터에서 조사한 공시데이터를 공시항목별 다운로드 형태로 데이터를 제공합니다.,4657,교육 - 고등교육,"대학정보공시,대학알리미,공시데이터"
15038392,소속단체,한국대학교육협의회,한국대학교육협의회_대학알리미 재정 현황,"등록금 현황, 장학금 수혜 현황, 학자금 대출 학생 수, 학생1인당 교육(투자)비 등",4118,교육 - 고등교육,"대학알리미,대학정보공시,재정"
15037505,소속단체,한국대학교육협의회,한국대학교육협의회_대학알리미 교원·연구 현황,"전임교원 확보율, 전임교원 1인당 학생수, 전임교원 1인당 연구비, 전임교원 1인당 저역서, 전임교원 강의 담당 비율, 비전임교원 강의 담당 비율, 외국인 전임교원 현황 등",3725,교육 - 고등교육,"대학알리미,대학정보공,교원·연구"
15037506,소속단체,한국대학교육협의회,한국대학교육협의회_대학알리미 교육여건 현황,"교지·교사 확보율, 기숙사 수용 현황, 수익용 기본재산 확보율, 학생 1인당 자료 구입비 등",3664,교육 - 고등교육,"대학알리미,대학정보공시,교육여건"
15037507,소속단체,한국대학교육협의회,한국대학교육협의회_대학알리미 대학 기본 정보,"학교유형별 코드 정보, 설립유형별 코드 정보, 지역별 코드 정보 등",10846,교육 - 고등교육,"대학알리미,대학정보공시,대학 기본 정보"
15037346,소속단체,한국대학교육협의회,한국대학교육협의회 대학정보공시 학생 현황,"신입생 기회균형선발 비율, 신입생 충원율, 외국인 학생수, 외국인 중도탈락 학생수, 입학전형 최종 등록률, 재적학생수, 재학생수, 재학생 충원율, 정원내 신입생 경쟁률, 졸업자 수, 취업자 수, 중도탈락 학생 수, 중도탈락 학생 비율 등.",6701,교육 - 고등교육,"대학알리미,대학정보공시,학생"
3059853,소속단체,한국대학교육협의회,한국대학교육협의회_대학입학 DB,대학입학,3970,교육 - 고등교육,대학입학@입학정보@대학
15094192,소속단체,한국사학진흥재단,한국사학진흥재단_대학별 교지 확보율,"해당 데이터는 각 연도별, 학교별 교지의 기준면적과 보유면적을 제시하며 이에 따른 교지 확보율을 보여주는 데이터입니다.",1503,교육 - 고등교육,"학종,기준면적,교지확보율"
